401623786;41.17381;-8.592567;-0.1499686;0.7186186
299608246;41.17772;-8.584053;-0.14982;0.7186868
299608108;41.17664;-8.584061;-0.1498201;0.7186679
411506246;41.17435;-8.606076;-0.1502044;0.718628
411504967;41.17371;-8.605257;-0.1501901;0.7186167
411504979;41.17395;-8.600734;-0.1501111;0.718621
411504986;41.17376;-8.601566;-0.1501257;0.7186177
411504995;41.17181;-8.598047;-0.1500642;0.7185837
411504997;41.17222;-8.598296;-0.1500686;0.7185908
411504969;41.17384;-8.605885;-0.150201;0.7186191
287458449;41.17277;-8.610378;-0.1502794;0.7186003
411834914;41.17312;-8.608396;-0.1502448;0.7186065
411834915;41.17332;-8.607331;-0.1502263;0.71861
128597080;41.17363;-8.605811;-0.1501997;0.7186154
411835470;41.17204;-8.598188;-0.1500667;0.7185876
412246606;41.17698;-8.604337;-0.150174;0.7186739
412246607;41.17762;-8.605254;-0.15019;0.7186851
412246603;41.17653;-8.603923;-0.1501668;0.718666
412246604;41.17671;-8.604003;-0.1501682;0.7186692
412246600;41.17854;-8.606313;-0.1502085;0.7187011
412248004;41.17661;-8.601693;-0.1501279;0.7186674
412248006;41.176;-8.600886;-0.1501138;0.7186568
412249448;41.175;-8.599947;-0.1500974;0.7186394
412246602;41.17639;-8.603919;-0.1501667;0.7186635
412249450;41.17541;-8.600165;-0.1501012;0.7186464
412249451;41.17612;-8.600151;-0.1501009;0.7186589
416007714;41.17297;-8.60932;-0.150261;0.7186038
420774512;41.18135;-8.609386;-0.1502621;0.7187501
420776945;41.18033;-8.598083;-0.1500649;0.7187323
420776961;41.18017;-8.59477;-0.150007;0.7187296
420776909;41.18218;-8.597191;-0.1500493;0.7187647
420807841;41.18356;-8.603076;-0.150152;0.7187887
420865858;41.18596;-8.613042;-0.1503259;0.7188306
420865860;41.19112;-8.607614;-0.1502312;0.7189206
424016886;41.17423;-8.577573;-0.1497069;0.7186259
424016887;41.17418;-8.576466;-0.1496876;0.7186251
424020212;41.17426;-8.578371;-0.1497208;0.7186264
428672191;41.19693;-8.576172;-0.1496824;0.7190222
429205569;41.1824;-8.596945;-0.150045;0.7187684
429205572;41.18374;-8.596943;-0.150045;0.7187919
429205575;41.18545;-8.596891;-0.1500441;0.7188216
429200541;41.19003;-8.604818;-0.1501824;0.7189016
429833942;41.18258;-8.597414;-0.1500532;0.7187716
429833943;41.18295;-8.597868;-0.1500611;0.7187781
429833960;41.1852;-8.601625;-0.1501267;0.7188174
429833962;41.18571;-8.602242;-0.1501374;0.7188262
429833965;41.18693;-8.603276;-0.1501555;0.7188476
429833970;41.18758;-8.603214;-0.1501544;0.7188589
429833975;41.18796;-8.602648;-0.1501445;0.7188655
429833979;41.18771;-8.602941;-0.1501496;0.7188612
429833953;41.18362;-8.598844;-0.1500781;0.7187898
429833968;41.18744;-8.603291;-0.1501558;0.7188565
429833945;41.18326;-8.598262;-0.150068;0.7187834
430006697;41.18023;-8.60515;-0.1501882;0.7187306
430012030;41.17681;-8.599139;-0.1500833;0.7186708
430012058;41.17606;-8.597285;-0.1500509;0.7186577
430012057;41.17606;-8.597052;-0.1500469;0.7186578
430273240;41.18373;-8.597773;-0.1500594;0.7187917
430273244;41.18373;-8.598787;-0.1500771;0.7187917
430273247;41.18304;-8.596598;-0.1500389;0.7187796
430273276;41.18859;-8.597077;-0.1500473;0.7188765
430267068;41.18596;-8.603835;-0.1501652;0.7188305
430267069;41.18601;-8.60419;-0.1501714;0.7188315
430267078;41.18889;-8.603807;-0.1501648;0.7188817
430267067;41.18581;-8.603538;-0.1501601;0.7188279
430267070;41.186;-8.604497;-0.1501768;0.7188312
430267073;41.18756;-8.604513;-0.1501771;0.7188586
430267074;41.18758;-8.605314;-0.1501911;0.7188589
430267076;41.18763;-8.603319;-0.1501562;0.7188597
430284754;41.18604;-8.611999;-0.1503077;0.7188321
430284757;41.18613;-8.610374;-0.1502794;0.7188335
429833964;41.18624;-8.60313;-0.150153;0.7188356
431615493;41.18766;-8.603396;-0.1501576;0.7188603
431947932;41.18539;-8.593007;-0.1499763;0.7188206
431925046;41.18509;-8.602097;-0.1501349;0.7188154
431925047;41.18526;-8.601708;-0.1501281;0.7188184
431947954;41.18776;-8.596007;-0.1500286;0.718862
431947967;41.18575;-8.593454;-0.1499841;0.7188268
431947973;41.18619;-8.592166;-0.1499616;0.7188346
431947975;41.18629;-8.592549;-0.1499683;0.7188364
431947977;41.18633;-8.592762;-0.149972;0.718837
431947979;41.18631;-8.592886;-0.1499742;0.7188367
431947960;41.18631;-8.594756;-0.1500068;0.7188367
432578823;41.17359;-8.589924;-0.1499225;0.7186147
432578810;41.17299;-8.598751;-0.1500765;0.7186043
432578852;41.17584;-8.593301;-0.1499814;0.718654
432578853;41.17519;-8.593524;-0.1499853;0.7186427
432578855;41.17394;-8.591138;-0.1499436;0.7186208
432578859;41.17429;-8.592511;-0.1499676;0.7186269
432578860;41.17335;-8.592657;-0.1499702;0.7186105
432578861;41.17285;-8.592854;-0.1499736;0.7186018
432578862;41.17244;-8.59306;-0.1499772;0.7185946
432578863;41.17209;-8.593318;-0.1499817;0.7185886
432578864;41.17193;-8.593438;-0.1499838;0.7185858
432578866;41.17382;-8.588966;-0.1499057;0.7186188
432578845;41.17494;-8.589328;-0.149912;0.7186382
432578837;41.17948;-8.585722;-0.1498491;0.7187175
432578830;41.1761;-8.595953;-0.1500277;0.7186585
432578829;41.1775;-8.588004;-0.1498889;0.7186829
432578831;41.17543;-8.594192;-0.1499969;0.7186468
432578906;41.17458;-8.59451;-0.1500025;0.718632
432578908;41.17408;-8.594823;-0.150008;0.7186232
432578916;41.17331;-8.595182;-0.1500142;0.7186099
432578919;41.17246;-8.595844;-0.1500258;0.718595
432578938;41.17322;-8.59807;-0.1500646;0.7186082
26057853;41.18035;-8.59204;-0.1499594;0.7187327
432589602;41.17971;-8.589706;-0.1499187;0.7187216
432589603;41.1797;-8.589633;-0.1499174;0.7187214
26122719;41.1771;-8.593305;-0.1499815;0.718676
112617117;41.17996;-8.573798;-0.149641;0.7187259
432589606;41.17842;-8.588076;-0.1498902;0.718699
432589605;41.17911;-8.589718;-0.1499189;0.718711
432597946;41.17936;-8.609296;-0.1502606;0.7187155
432597952;41.17556;-8.609751;-0.1502685;0.718649
432597953;41.17579;-8.610523;-0.150282;0.7186531
432597949;41.17667;-8.611871;-0.1503055;0.7186685
26015911;41.17397;-8.609079;-0.1502568;0.7186213
432862422;41.1841;-8.598427;-0.1500709;0.7187982
429200540;41.19025;-8.605452;-0.1501935;0.7189055
429200543;41.18967;-8.603162;-0.1501535;0.7188954
429200542;41.18988;-8.604475;-0.1501764;0.7188991
429200546;41.18911;-8.601007;-0.1501159;0.7188856
433073105;41.18444;-8.59664;-0.1500397;0.7188042
429200545;41.18937;-8.601711;-0.1501282;0.7188902
429200552;41.18908;-8.597712;-0.1500584;0.718885
429200551;41.18924;-8.598045;-0.1500642;0.7188878
433469146;41.18622;-8.58843;-0.1498964;0.7188352
433469155;41.18618;-8.591834;-0.1499558;0.7188344
433469160;41.18812;-8.590746;-0.1499368;0.7188683
433469161;41.18834;-8.590781;-0.1499374;0.7188722
433469163;41.18879;-8.590712;-0.1499362;0.7188801
433469148;41.18546;-8.589463;-0.1499144;0.7188218
433469220;41.18607;-8.58499;-0.1498363;0.7188325
433469241;41.18534;-8.58755;-0.149881;0.7188197
433469167;41.18653;-8.593224;-0.14998;0.7188407
433469168;41.18883;-8.588685;-0.1499008;0.7188807
433469175;41.18668;-8.589913;-0.1499223;0.7188432
433469179;41.18225;-8.588569;-0.1498988;0.7187659
433469222;41.18623;-8.585679;-0.1498484;0.7188354
433469225;41.18632;-8.586019;-0.1498543;0.7188369
433469229;41.18633;-8.586276;-0.1498588;0.7188371
433469234;41.18631;-8.586498;-0.1498627;0.7188367
433469237;41.18607;-8.587025;-0.1498719;0.7188325
433469240;41.18555;-8.587551;-0.149881;0.7188234
433469243;41.18523;-8.587656;-0.1498829;0.7188179
433469244;41.1852;-8.587785;-0.1498851;0.7188173
433469246;41.18513;-8.587972;-0.1498884;0.7188162
433469248;41.18505;-8.588065;-0.14989;0.7188147
433469253;41.18482;-8.588065;-0.14989;0.7188107
433469264;41.18382;-8.58782;-0.1498857;0.7187933
433469266;41.18334;-8.587902;-0.1498872;0.7187849
433469268;41.18309;-8.587878;-0.1498868;0.7187806
433469270;41.1829;-8.587796;-0.1498853;0.7187772
433469262;41.18412;-8.587782;-0.1498851;0.7187985
430284763;41.18662;-8.610469;-0.150281;0.7188421
435206313;41.18801;-8.596364;-0.1500349;0.7188665
429200553;41.18811;-8.596501;-0.1500373;0.7188682
429205582;41.18667;-8.596831;-0.150043;0.718843
429205593;41.18755;-8.59666;-0.15004;0.7188583
435206314;41.18824;-8.596084;-0.15003;0.7188705
435206312;41.18685;-8.595028;-0.1500115;0.7188461
435240932;41.17542;-8.593438;-0.1499838;0.7186466
435240964;41.17651;-8.613195;-0.1503286;0.7186656
435240898;41.17596;-8.595592;-0.1500214;0.7186561
435240906;41.1778;-8.598452;-0.1500713;0.7186882
435240927;41.17649;-8.593233;-0.1499802;0.7186653
435240930;41.17596;-8.593233;-0.1499802;0.7186561
435240968;41.17494;-8.612768;-0.1503212;0.7186383
435240969;41.17488;-8.611824;-0.1503047;0.7186372
435240970;41.17512;-8.611807;-0.1503044;0.7186413
435240972;41.17507;-8.610631;-0.1502839;0.7186406
435240974;41.17477;-8.610631;-0.1502839;0.7186354
435240914;41.17772;-8.59849;-0.150072;0.7186868
435240917;41.17704;-8.594302;-0.1499989;0.7186748
435240959;41.17751;-8.594282;-0.1499985;0.7186831
435759033;41.1851;-8.604177;-0.1501712;0.7188156
436639154;41.19057;-8.592455;-0.1499666;0.7189111
436639169;41.18906;-8.589738;-0.1499192;0.7188847
436639173;41.19016;-8.590689;-0.1499358;0.7189038
436639174;41.19029;-8.59082;-0.1499381;0.7189062
436639165;41.18883;-8.588352;-0.149895;0.7188807
436639152;41.19001;-8.591515;-0.1499502;0.7189013
436639201;41.18769;-8.587946;-0.1498879;0.7188609
436639202;41.18782;-8.588425;-0.1498963;0.7188631
436639203;41.18808;-8.589244;-0.1499106;0.7188677
436639204;41.18789;-8.589172;-0.1499093;0.7188643
436639205;41.18772;-8.589034;-0.1499069;0.7188613
436639206;41.18761;-8.588794;-0.1499027;0.7188594
436639207;41.18758;-8.588589;-0.1498992;0.718859
436639208;41.18763;-8.588522;-0.149898;0.7188597
436639210;41.18657;-8.589781;-0.14992;0.7188413
436639213;41.18616;-8.589402;-0.1499134;0.7188342
436639214;41.18617;-8.589192;-0.1499097;0.7188342
436639215;41.18618;-8.589004;-0.1499064;0.7188345
436639216;41.1862;-8.588675;-0.1499007;0.7188349
436639219;41.1863;-8.590216;-0.1499275;0.7188366
436639222;41.18665;-8.589975;-0.1499234;0.7188426
436639229;41.18653;-8.590354;-0.14993;0.7188406
436639230;41.18647;-8.590395;-0.1499307;0.7188396
436639237;41.18596;-8.59067;-0.1499355;0.7188306
436639239;41.18604;-8.591085;-0.1499427;0.718832
436639209;41.18822;-8.589824;-0.1499207;0.7188702
436639212;41.18616;-8.589502;-0.1499151;0.718834
436639217;41.18631;-8.589618;-0.1499171;0.7188368
444004614;41.18451;-8.607109;-0.1502224;0.7188052
444004621;41.18384;-8.607596;-0.1502309;0.7187936
444004622;41.18383;-8.607943;-0.1502369;0.7187935
444004623;41.18382;-8.608321;-0.1502436;0.7187933
444004626;41.18383;-8.607822;-0.1502348;0.7187935
444004628;41.18382;-8.608269;-0.1502426;0.7187933
444004630;41.18375;-8.608135;-0.1502403;0.718792
444004631;41.18367;-8.608213;-0.1502417;0.7187907
444004615;41.18444;-8.606974;-0.15022;0.7188042
444004616;41.1843;-8.606813;-0.1502172;0.7188017
444004617;41.18414;-8.606757;-0.1502163;0.7187988
444004618;41.18397;-8.60683;-0.1502175;0.7187958
444011306;41.17694;-8.607896;-0.1502361;0.7186731
444011305;41.17767;-8.607094;-0.1502221;0.7186859
444011307;41.17728;-8.607457;-0.1502285;0.7186792
444011308;41.17553;-8.608378;-0.1502445;0.7186486
444011312;41.17707;-8.607746;-0.1502335;0.7186754
444011320;41.17495;-8.605772;-0.1501991;0.7186384
444011321;41.17521;-8.605737;-0.1501984;0.718643
444011309;41.17836;-8.606492;-0.1502116;0.7186979
444004632;41.18359;-8.608257;-0.1502424;0.7187892
444004633;41.18346;-8.608257;-0.1502424;0.7187869
444004634;41.18324;-8.608208;-0.1502416;0.718783
444004638;41.1826;-8.60787;-0.1502357;0.7187719
444004649;41.18136;-8.611452;-0.1502982;0.7187504
444004639;41.18244;-8.607871;-0.1502357;0.7187691
444004653;41.18377;-8.610447;-0.1502807;0.7187924
444004654;41.18375;-8.610109;-0.1502748;0.718792
444004648;41.18139;-8.613677;-0.150337;0.7187508
444004668;41.17552;-8.609095;-0.1502571;0.7186484
444004669;41.17463;-8.606433;-0.1502106;0.7186328
444004677;41.17546;-8.607591;-0.1502308;0.7186474
444004678;41.17561;-8.607677;-0.1502323;0.71865
444004681;41.17647;-8.607396;-0.1502274;0.718665
444004682;41.17676;-8.607223;-0.1502244;0.71867
444004683;41.17703;-8.60705;-0.1502214;0.7186747
444004662;41.17715;-8.608694;-0.1502501;0.7186768
444004663;41.17693;-8.608856;-0.1502529;0.7186731
444004664;41.17672;-8.608972;-0.1502549;0.7186693
444026518;41.18132;-8.596098;-0.1500302;0.7187496
444026520;41.181;-8.595908;-0.1500269;0.7187441
444026522;41.1804;-8.595502;-0.1500198;0.7187337
444026524;41.18005;-8.595274;-0.1500158;0.7187275
444026528;41.1812;-8.595437;-0.1500187;0.7187476
444026527;41.18057;-8.595032;-0.1500116;0.7187365
269567421;41.18385;-8.582289;-0.1497892;0.7187937
269567423;41.18443;-8.582025;-0.1497846;0.7188039
269567433;41.1873;-8.580576;-0.1497593;0.718854
269567436;41.18882;-8.580662;-0.1497608;0.7188805
269567444;41.19466;-8.577606;-0.1497075;0.7189824
269567447;41.19671;-8.576272;-0.1496842;0.7190182
269567443;41.19385;-8.578416;-0.1497216;0.7189683
269567434;41.18767;-8.580538;-0.1497586;0.7188604
269567435;41.1879;-8.580538;-0.1497586;0.7188645
269567437;41.18924;-8.580634;-0.1497603;0.7188879
269567438;41.1913;-8.580169;-0.1497522;0.7189238
269567440;41.19254;-8.579633;-0.1497428;0.7189454
269567441;41.19324;-8.579176;-0.1497349;0.7189578
269566454;41.18229;-8.582859;-0.1497992;0.7187665
112617118;41.17997;-8.572558;-0.1496194;0.718726
112652932;41.18095;-8.593472;-0.1499844;0.7187431
432578842;41.17474;-8.588583;-0.1498991;0.7186347
112613612;41.17966;-8.589255;-0.1499108;0.7187207
431615499;41.18589;-8.601326;-0.1501215;0.7188293
431615497;41.18543;-8.600871;-0.1501135;0.7188213
431615496;41.18502;-8.601042;-0.1501165;0.7188141
431615498;41.18559;-8.600924;-0.1501144;0.7188242
429833973;41.18777;-8.60286;-0.1501482;0.7188622
429833978;41.18816;-8.60253;-0.1501425;0.718869
431615495;41.18492;-8.601235;-0.1501199;0.7188124
420776895;41.18234;-8.597224;-0.1500499;0.7187674
112651994;41.18238;-8.597376;-0.1500525;0.7187681
112651997;41.18458;-8.606362;-0.1502094;0.7188065
112652000;41.18474;-8.607392;-0.1502273;0.7188093
112651995;41.18346;-8.601417;-0.150123;0.7187871
433073101;41.18818;-8.599319;-0.1500864;0.7188694
287458433;41.19021;-8.605351;-0.1501917;0.7189047
433073102;41.18817;-8.59851;-0.1500723;0.7188692
429200549;41.1889;-8.599061;-0.1500819;0.7188819
433073098;41.18753;-8.597274;-0.1500507;0.7188581
430273270;41.18765;-8.597891;-0.1500615;0.7188601
430137470;41.18954;-8.602283;-0.1501382;0.7188931
433073099;41.18725;-8.597281;-0.1500509;0.7188532
429205596;41.188;-8.596569;-0.1500384;0.7188662
429200547;41.18873;-8.600193;-0.1501017;0.718879
429200548;41.18869;-8.599779;-0.1500945;0.7188783
429205589;41.1871;-8.596741;-0.1500414;0.7188505
431947948;41.18666;-8.594838;-0.1500082;0.7188427
431947950;41.18678;-8.594915;-0.1500096;0.7188449
431947952;41.18713;-8.59522;-0.1500149;0.7188511
411504977;41.17468;-8.599753;-0.150094;0.7186337
432874403;41.18871;-8.59863;-0.1500744;0.7188786
433073097;41.18559;-8.597958;-0.1500627;0.7188242
432874402;41.189;-8.598504;-0.1500722;0.7188836
433073106;41.18476;-8.596349;-0.1500346;0.7188097
433073096;41.18558;-8.597575;-0.150056;0.7188239
430273263;41.18612;-8.59684;-0.1500432;0.7188334
430273266;41.18612;-8.597948;-0.1500625;0.7188334
429200550;41.18924;-8.598228;-0.1500674;0.7188878
433073103;41.18445;-8.596944;-0.150045;0.7188042
432874383;41.19036;-8.596739;-0.1500414;0.7189074
432874393;41.18914;-8.598432;-0.1500709;0.7188862
432874404;41.18847;-8.598577;-0.1500735;0.7188745
112613586;41.18323;-8.612714;-0.1503202;0.718783
112613587;41.18331;-8.61248;-0.1503161;0.7187843
112613588;41.18341;-8.612226;-0.1503117;0.7187861
429833996;41.1891;-8.602484;-0.1501417;0.7188854
429833991;41.18867;-8.602506;-0.150142;0.7188779
112613589;41.18375;-8.611374;-0.1502968;0.718792
429833998;41.18931;-8.602376;-0.1501398;0.7188891
429833988;41.18835;-8.602462;-0.1501413;0.7188723
430267077;41.18839;-8.603543;-0.1501602;0.7188729
431615502;41.18881;-8.60389;-0.1501662;0.7188803
435759032;41.18488;-8.603663;-0.1501622;0.7188118
429833994;41.18898;-8.602532;-0.1501425;0.7188833
431615501;41.18851;-8.604712;-0.1501805;0.7188751
287458427;41.18715;-8.60384;-0.1501653;0.7188514
430267072;41.18775;-8.604239;-0.1501723;0.7188618
433469169;41.18877;-8.589705;-0.1499186;0.7188797
436639175;41.18878;-8.589607;-0.1499169;0.7188799
436639176;41.18941;-8.589722;-0.1499189;0.7188908
433469260;41.18436;-8.58782;-0.1498857;0.7188026
433469250;41.18496;-8.588093;-0.1498905;0.7188132
433469258;41.18452;-8.587916;-0.1498874;0.7188056
433469255;41.18468;-8.588003;-0.1498889;0.7188082
433469182;41.18183;-8.586716;-0.1498665;0.7187585
433469185;41.18147;-8.585155;-0.1498392;0.7187523
433469184;41.18167;-8.58599;-0.1498538;0.7187558
433469183;41.18174;-8.586303;-0.1498592;0.7187569
26122734;41.19173;-8.592519;-0.1499677;0.7189313
26122781;41.18406;-8.593787;-0.1499899;0.7187974
429205574;41.18505;-8.596914;-0.1500445;0.7188147
430273258;41.18493;-8.598196;-0.1500668;0.7188125
430273261;41.18409;-8.598765;-0.1500768;0.718798
432862423;41.18468;-8.597424;-0.1500534;0.7188084
431947984;41.18789;-8.60026;-0.1501029;0.7188643
432862420;41.18502;-8.597345;-0.150052;0.7188141
430273277;41.18891;-8.596759;-0.1500417;0.7188821
432578828;41.17692;-8.595286;-0.1500161;0.7186729
432578865;41.17356;-8.589092;-0.1499079;0.7186142
432578827;41.17694;-8.595888;-0.1500265;0.7186733
412247985;41.17638;-8.603765;-0.150164;0.7186635
412247996;41.17682;-8.602172;-0.1501362;0.7186711
412247991;41.17672;-8.602757;-0.1501464;0.7186693
432578856;41.1734;-8.590113;-0.1499258;0.7186114
412248019;41.1758;-8.600197;-0.1501018;0.7186534
432578826;41.17699;-8.596059;-0.1500295;0.718674
430012027;41.1764;-8.597526;-0.1500551;0.7186638
412248000;41.17678;-8.601951;-0.1501324;0.7186703
430012028;41.17644;-8.597821;-0.1500603;0.7186644
411504984;41.17379;-8.601234;-0.1501199;0.7186182
412248011;41.1759;-8.600744;-0.1501113;0.718655
112651988;41.17992;-8.589999;-0.1499238;0.7187251
433469192;41.18075;-8.588869;-0.149904;0.7187396
433469178;41.18239;-8.588977;-0.1499059;0.7187683
433469181;41.18194;-8.587255;-0.1498759;0.7187605
433469196;41.18026;-8.589472;-0.1499146;0.7187312
433469197;41.1803;-8.589763;-0.1499196;0.7187318
433469198;41.18032;-8.590013;-0.149924;0.7187322
433469199;41.18036;-8.590275;-0.1499286;0.7187328
112613614;41.17958;-8.587519;-0.1498805;0.7187192
112613616;41.17968;-8.586929;-0.1498702;0.7187209
287458447;41.17394;-8.610381;-0.1502795;0.7186208
287458454;41.17536;-8.608898;-0.1502536;0.7186456
287458456;41.175;-8.609409;-0.1502625;0.7186394
412246608;41.17835;-8.606237;-0.1502072;0.7186978
432597947;41.17731;-8.609235;-0.1502595;0.7186797
432597951;41.1754;-8.609168;-0.1502583;0.7186463
435240919;41.17475;-8.609684;-0.1502673;0.718635
444004665;41.17645;-8.609017;-0.1502557;0.7186646
444004666;41.17611;-8.609034;-0.150256;0.7186586
444004667;41.1757;-8.609021;-0.1502558;0.7186517
444004670;41.17487;-8.606714;-0.1502155;0.718637
444004671;41.17503;-8.606919;-0.1502191;0.7186398
444004672;41.17515;-8.607183;-0.1502237;0.718642
444004673;41.1753;-8.607876;-0.1502358;0.7186445
444004674;41.17532;-8.608094;-0.1502396;0.7186449
444004676;41.17525;-8.607472;-0.1502287;0.7186437
444004679;41.17586;-8.607696;-0.1502326;0.7186543
444004680;41.17619;-8.6076;-0.150231;0.7186601
444011311;41.17536;-8.608431;-0.1502455;0.7186456
444011323;41.17556;-8.605751;-0.1501987;0.7186491
444011315;41.17445;-8.606249;-0.1502074;0.7186297
432578925;41.17241;-8.596037;-0.1500292;0.7185941
433469280;41.18653;-8.582409;-0.1497913;0.7188407
430006694;41.17848;-8.598961;-0.1500802;0.7187001
128571478;41.17459;-8.61114;-0.1502928;0.7186322
128571477;41.17467;-8.611549;-0.1502999;0.7186337
128571476;41.17477;-8.612653;-0.1503191;0.7186354
128577510;41.17422;-8.612638;-0.1503189;0.7186257
128577516;41.17418;-8.611321;-0.1502959;0.7186251
128571479;41.17445;-8.610641;-0.150284;0.7186297
433469165;41.18921;-8.591069;-0.1499424;0.7188874
433469164;41.18895;-8.590789;-0.1499376;0.7188828
436639151;41.18985;-8.591434;-0.1499488;0.7188985
130213697;41.18854;-8.593335;-0.149982;0.7188756
269567427;41.18638;-8.580866;-0.1497644;0.718838
269567429;41.18664;-8.58075;-0.1497623;0.7188424
269567431;41.18694;-8.580657;-0.1497607;0.7188478
269567425;41.1854;-8.581601;-0.1497772;0.7188209
432874382;41.18924;-8.596768;-0.1500419;0.7188879
432874398;41.18923;-8.595989;-0.1500283;0.7188876
432874399;41.18921;-8.59593;-0.1500273;0.7188874
432874400;41.18857;-8.595999;-0.1500285;0.7188761
433073100;41.18766;-8.599336;-0.1500867;0.7188603
112613620;41.17999;-8.586136;-0.1498563;0.7187265
112613621;41.18075;-8.584995;-0.1498364;0.7187396
112613622;41.18116;-8.584403;-0.1498261;0.7187468
112613623;41.18123;-8.584269;-0.1498238;0.7187481
112613625;41.18127;-8.584095;-0.1498207;0.7187488
112613626;41.18127;-8.583919;-0.1498176;0.7187487
112613631;41.18056;-8.582383;-0.1497908;0.7187364
112613634;41.1804;-8.581445;-0.1497745;0.7187337
112617112;41.18086;-8.576194;-0.1496828;0.7187416
112617113;41.18079;-8.575975;-0.149679;0.7187405
112617114;41.18058;-8.57554;-0.1496714;0.7187368
112617115;41.18003;-8.574344;-0.1496505;0.7187272
112617116;41.17998;-8.574102;-0.1496463;0.7187263
112613629;41.18093;-8.583132;-0.1498039;0.7187428
112617120;41.17991;-8.571475;-0.1496005;0.7187251
112617121;41.17973;-8.571087;-0.1495937;0.7187219
112617122;41.17963;-8.570975;-0.1495917;0.7187201
112613633;41.18038;-8.581561;-0.1497765;0.7187332
112613635;41.18069;-8.578376;-0.1497209;0.7187387
112613636;41.1809;-8.576612;-0.1496901;0.7187423
112617111;41.1809;-8.576366;-0.1496858;0.7187423
112664296;41.18055;-8.581481;-0.1497751;0.7187362
112664300;41.18059;-8.581986;-0.1497839;0.7187368
112664304;41.18075;-8.582378;-0.1497908;0.7187397
112664312;41.18143;-8.583866;-0.1498167;0.7187515
112664314;41.18144;-8.584104;-0.1498209;0.7187517
112664315;41.18139;-8.584334;-0.1498249;0.7187508
112664316;41.18132;-8.584466;-0.1498272;0.7187497
112664317;41.1809;-8.585135;-0.1498389;0.7187423
128649722;41.1793;-8.582439;-0.1497918;0.7187144
128650147;41.17928;-8.582223;-0.1497881;0.7187139
