4257028;26015916;2490198501;
4257028;2490198501;26015914;
4257028;26015914;3092764714;
4257028;3092764714;26015912;
4257028;26015912;2490198494;
4257028;2490198494;26015910;
4257028;26015910;128580399;
4257028;128580399;26015908;
4257028;26015908;26015906;
4257028;26015906;26015904;
4257028;26015904;26015902;
4257028;26015902;26015900;
4257028;26015900;128583855;
4257028;128583855;3092764691;
4257028;3092764691;26015898;
4257028;26015898;26015896;
4257028;26015896;26015894;
4257028;26015894;3522105988;
4257028;3522105988;26015892;
4306662;3139458027;3139458019;
4306662;3139458019;26057847;
4306662;26057847;26057848;
4306662;26057848;3139458026;
4306662;3139458026;3713963925;
4306662;3713963925;3713963926;
4306662;3713963926;26057849;
4306662;26057849;3713963931;
4306662;3713963931;3713963935;
4306662;3713963935;3713963938;
4306662;3713963938;26057850;
4306662;26057850;3713963941;
4306662;3713963941;26057852;
4306662;26057852;26122724;
4306661;26057853;3713963415;
4306661;3713963415;3713963413;
4306661;3713963413;26057854;
4306661;26057854;3713963408;
4306661;3713963408;112654450;
4306661;112654450;3713963403;
4306661;3713963403;3713963401;
4306661;3713963401;112654452;
4306661;112654452;3713963399;
4306661;3713963399;26057855;
4306661;26057855;3713963397;
4306661;3713963397;112653914;
4306661;112653914;3713963395;
4306661;3713963395;26057856;
4306661;26057856;3713963392;
4306661;3713963392;112653915;
4306661;112653915;3713963393;
4306661;3713963393;3713963394;
4306661;3713963394;26057857;
4306661;26057857;3713963396;
4306661;3713963396;112653406;
4306661;112653406;3713963398;
4306661;3713963398;26057858;
4306661;26057858;3713963400;
4306661;3713963400;26122720;
13799514;112664300;792643010;
13799514;792643010;1731170988;
13799514;1731170988;792643014;
13799514;792643014;128651490;
13799514;128651490;792643017;
13799514;792643017;1731170955;
13799514;1731170955;1731170947;
13799514;1731170947;1731170946;
13799514;1731170946;128651494;
13799514;128651494;792643023;
13799514;792643023;792643028;
13799514;792643028;792643032;
13799514;792643032;792643035;
13799514;792643035;792643039;
13799514;792643039;1731171009;
13799514;1731171009;112664300;
26248552;287458423;430267067;
26248558;287458423;287458425;
26248558;287458425;287458427;
26248558;287458427;430267072;
26248558;430267072;431615501;
26248558;431615501;1187434185;
26248558;1187434185;3151242977;
26248558;3151242977;287458391;
27103792;297369724;297369739;
27103792;297369739;297369726;
27103792;297369726;432578823;
27103792;432578823;297369728;
27103792;297369728;297369729;
27289587;432578825;297369732;
27289587;297369732;773982487;
27289587;773982487;299598676;
27289587;299598676;299574096;
27289587;299574096;1842003117;
27289587;1842003117;432578798;
27289587;432578798;299573551;
27289587;299573551;432578800;
27289587;432578800;299573943;
27289587;299573943;299573553;
27289587;299573553;299608221;
27289587;299608221;1731170784;
27289587;1731170784;1837321449;
27289587;1837321449;269565777;
27289587;269565777;269565778;
27289587;269565778;445041887;
27289587;445041887;1731171039;
27289587;1731171039;1838444684;
27289587;1838444684;112613628;
27290127;299580145;299599582;
27290127;299599582;299590514;
27290127;299590514;299583544;
27290127;299583544;299590114;
27290127;299590114;299592087;
27290127;299592087;1106006331;
27290127;1106006331;3570149219;
27290127;3570149219;299579764;
27290127;299579764;299579766;
27290578;299586502;1838454986;
27290578;1838454986;299586764;
27290578;299586764;299586765;
27291749;299598639;299599207;
27291749;299599207;299597869;
27292621;299608220;299608246;
27292621;299608246;299608221;
29035149;112651991;112651992;
29035151;112652932;112613608;
41380173;435240959;506111741;
41380173;506111741;506111742;
27290137;299579890;299580230;
27290137;299580230;1106006305;
27290137;1106006305;299599501;
27290137;299599501;299599440;
27290137;299599440;299590394;
27290137;299590394;1108076408;
27290137;1108076408;299599638;
27290137;299599638;299579882;
27290137;299579882;1108076407;
27290137;1108076407;299583353;
27292604;299608246;1731170416;
27292604;1731170416;299608108;
27292604;299608108;299608120;
27292604;299608120;1731170240;
27292604;1731170240;1731170233;
27292604;1731170233;299607855;
27292604;299607855;1731170248;
27292604;1731170248;1731170245;
27292604;1731170245;299607856;
35105022;411835384;411835385;
35105022;411835385;411835386;
35105022;411835386;411835387;
35105022;411835387;411835388;
35105022;411835388;2460915663;
35105022;2460915663;411835389;
35105022;411835389;411835390;
35105022;411835390;411835391;
35105022;411835391;432578817;
35105022;432578817;411835393;
35105022;411835393;411504977;
26248563;287458443;287458447;
26248564;411506246;444011315;
26248564;444011315;444004669;
26248564;444004669;444004670;
26248564;444004670;444004671;
26248564;444004671;444004672;
26248564;444004672;444004676;
26248564;444004676;444004673;
26248564;444004673;444004674;
26248564;444004674;444011311;
26248564;444011311;287458452;
26248564;287458452;287458454;
35104970;287458454;287458456;
35104970;287458456;435240919;
35104970;435240919;2084091557;
35104970;2084091557;287458443;
35145153;444011310;2617650079;
35145153;2617650079;1548554613;
35145153;1548554613;412246608;
35145153;412246608;412246607;
35145153;412246607;412246606;
35145153;412246606;412246604;
35145153;412246604;412246603;
35145153;412246603;412246602;
35078500;411504977;411504979;
35078500;411504979;420777494;
35078500;420777494;411504981;
35078500;411504981;411504984;
35078500;411504984;411504986;
35078500;411504986;411504987;
35078500;411504987;412249442;
35078500;412249442;2084090872;
35078500;2084090872;3554953622;
35078500;3554953622;411504967;
35078501;411504995;411835470;
35078501;411835470;411504997;
35078501;411504997;445439284;
35078501;445439284;432578810;
35078501;432578810;411504999;
35078501;411504999;432578813;
35078501;432578813;445439290;
35078501;445439290;411504977;
35997763;112613604;2846609715;
35997763;2846609715;2846609714;
35997763;2846609714;2846609713;
35997763;2846609713;444026528;
35997763;444026528;444026527;
35997763;444026527;420776961;
35997762;420776909;420776894;
36001071;287458431;420807841;
36356253;424016887;424016886;
36356253;424016886;424020212;
36355832;424016883;424016886;
36905352;420776894;2846609716;
